,median_income,housing_median_age,total_rooms,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN
9935,3.1462,19.0,4065.0,0.0,0.0,1.0,0.0
9936,7.5822,14.0,2845.0,1.0,0.0,0.0,0.0
9937,5.5,27.0,3797.0,0.0,0.0,0.0,0.0
9938,1.0846,36.0,930.0,0.0,0.0,0.0,0.0
9939,4.5938,5.0,4458.0,1.0,0.0,0.0,0.0
9940,4.3826,9.0,7812.0,1.0,0.0,0.0,0.0
9941,3.929,16.0,5218.0,0.0,0.0,0.0,0.0
9942,1.8375,36.0,1808.0,1.0,0.0,0.0,0.0
9943,2.5067,18.0,2677.0,0.0,0.0,0.0,1.0
9944,6.9257,28.0,2250.0,0.0,0.0,0.0,0.0
9945,4.5556,17.0,12509.0,1.0,0.0,0.0,0.0
9946,4.1944,8.0,32.0,0.0,0.0,0.0,0.0
9947,6.2473,24.0,4177.0,0.0,0.0,0.0,0.0
9948,2.6051,45.0,1747.0,0.0,0.0,0.0,0.0
9949,3.1484,17.0,2943.0,0.0,0.0,0.0,0.0
9950,3.3482,21.0,5662.0,1.0,0.0,0.0,0.0
9951,4.0488,33.0,4084.0,0.0,0.0,0.0,1.0
9952,2.3287,16.0,1141.0,1.0,0.0,0.0,0.0
9953,1.7763,52.0,174.0,0.0,0.0,0.0,0.0
9954,3.24,9.0,6044.0,0.0,0.0,0.0,1.0
9955,5.4333,29.0,1114.0,0.0,0.0,0.0,0.0
9956,2.1108,44.0,1425.0,0.0,0.0,0.0,0.0
9957,5.01,19.0,2602.0,0.0,0.0,0.0,0.0
9958,4.875,36.0,1523.0,0.0,0.0,0.0,0.0
9959,4.3047,27.0,2676.0,0.0,0.0,0.0,0.0
9960,6.9296,36.0,1283.0,0.0,0.0,0.0,1.0
9961,5.2489,14.0,2796.0,0.0,0.0,0.0,1.0
9962,4.2708,52.0,2082.0,0.0,0.0,1.0,0.0
9963,5.7117,16.0,2437.0,0.0,0.0,0.0,0.0
9964,3.8141,52.0,2088.0,0.0,0.0,0.0,0.0
9965,6.358,26.0,3281.0,0.0,0.0,0.0,1.0
9966,3.0645,32.0,3028.0,0.0,0.0,1.0,0.0
9967,1.5357,35.0,1650.0,1.0,0.0,0.0,0.0
9968,4.4583,30.0,3268.0,1.0,0.0,0.0,0.0
9969,8.1064,16.0,4109.0,0.0,0.0,0.0,0.0
9970,3.4792,18.0,1645.0,0.0,0.0,0.0,0.0
9971,4.125,15.0,1985.0,1.0,0.0,0.0,0.0
9972,5.1155,35.0,1598.0,0.0,0.0,0.0,0.0
9973,5.1433,23.0,1229.0,0.0,0.0,0.0,0.0
9974,4.0536,26.0,1221.0,0.0,0.0,0.0,0.0
9975,4.517,21.0,2064.0,1.0,0.0,0.0,0.0
9976,1.3071,51.0,1321.0,0.0,0.0,0.0,1.0
9977,4.0341,26.0,5761.0,0.0,0.0,0.0,0.0
9978,6.8469,36.0,1249.0,1.0,0.0,0.0,0.0
9979,2.1759,20.0,1519.0,1.0,0.0,0.0,0.0
9980,3.691,30.0,1428.0,1.0,0.0,0.0,0.0
9981,4.6808,24.0,4496.0,0.0,0.0,0.0,0.0
9982,2.3293,31.0,2164.0,1.0,0.0,0.0,0.0
9983,3.1875,26.0,1706.0,0.0,0.0,0.0,0.0
9984,2.3417,16.0,693.0,1.0,0.0,0.0,0.0
9985,5.8993,49.0,2863.0,0.0,0.0,0.0,0.0
9986,5.6435,33.0,2799.0,0.0,0.0,0.0,0.0
9987,2.5667,21.0,1435.0,1.0,0.0,0.0,0.0
9988,2.125,44.0,1722.0,0.0,0.0,0.0,0.0
9989,4.7813,35.0,1151.0,0.0,0.0,0.0,0.0
9990,3.1528,23.0,6060.0,1.0,0.0,0.0,0.0
9991,4.875,36.0,1408.0,0.0,0.0,0.0,0.0
9992,3.7361,35.0,757.0,0.0,0.0,0.0,0.0
9993,4.0018,14.0,7355.0,0.0,0.0,1.0,0.0
9994,2.3343,11.0,5665.0,1.0,0.0,0.0,0.0
9995,3.8819,44.0,1890.0,0.0,0.0,0.0,0.0
9996,3.3438,16.0,3476.0,1.0,0.0,0.0,0.0
9997,3.2813,47.0,1728.0,0.0,0.0,1.0,0.0
9998,1.4529,25.0,2383.0,1.0,0.0,0.0,0.0
9999,2.5363,25.0,2228.0,1.0,0.0,0.0,0.0
10000,2.1484,52.0,135.0,0.0,0.0,1.0,0.0
10001,4.25,43.0,821.0,0.0,0.0,0.0,0.0
10002,2.8458,52.0,2250.0,0.0,0.0,1.0,0.0
10003,2.1767,45.0,1462.0,0.0,0.0,1.0,0.0
10004,1.9375,42.0,902.0,0.0,0.0,0.0,0.0
10005,1.3903,26.0,1427.0,0.0,0.0,0.0,1.0
10006,7.6889,11.0,1792.0,1.0,0.0,0.0,0.0
10007,7.9606,34.0,1431.0,0.0,0.0,1.0,0.0
10008,2.5074,33.0,1541.0,1.0,0.0,0.0,0.0
10009,6.9324,30.0,2879.0,0.0,0.0,0.0,0.0
10010,2.625,36.0,811.0,1.0,0.0,0.0,0.0
10011,3.9018,35.0,2707.0,1.0,0.0,0.0,0.0
10012,2.2466,15.0,10377.0,1.0,0.0,0.0,0.0
10013,3.3958,42.0,1140.0,0.0,0.0,0.0,0.0
10014,5.9716,19.0,6300.0,0.0,0.0,0.0,0.0
10015,3.1905,36.0,3097.0,1.0,0.0,0.0,0.0
10016,1.2065,43.0,713.0,0.0,0.0,0.0,0.0
10017,2.3496,26.0,6121.0,1.0,0.0,0.0,0.0
10018,8.492,35.0,4709.0,0.0,0.0,0.0,0.0
10019,1.8325,25.0,3295.0,1.0,0.0,0.0,0.0
10020,5.9291,23.0,806.0,0.0,0.0,1.0,0.0
10021,3.8,41.0,2048.0,0.0,0.0,0.0,0.0
10022,4.4423,37.0,2143.0,0.0,0.0,0.0,0.0
10023,3.7813,36.0,1118.0,0.0,0.0,1.0,0.0
10024,7.9892,37.0,2524.0,0.0,0.0,1.0,0.0
10025,4.4107,22.0,3280.0,0.0,0.0,0.0,0.0
10026,4.9676,26.0,4971.0,0.0,0.0,0.0,0.0
10027,5.4201,9.0,4055.0,1.0,0.0,0.0,0.0
10028,4.149,44.0,2440.0,0.0,0.0,0.0,0.0
10029,6.4631,32.0,2930.0,0.0,0.0,0.0,0.0
10030,2.9167,25.0,2864.0,0.0,0.0,0.0,0.0
10031,4.875,52.0,1133.0,0.0,0.0,0.0,0.0
10032,1.8929,38.0,867.0,0.0,0.0,0.0,0.0
10033,4.3098,22.0,1597.0,1.0,0.0,0.0,0.0
10034,10.0481,30.0,2612.0,0.0,0.0,0.0,1.0
10035,3.2425,45.0,1717.0,0.0,0.0,0.0,0.0
10036,2.2264,24.0,1877.0,0.0,0.0,0.0,1.0
10037,3.5039,46.0,945.0,0.0,0.0,0.0,0.0
10038,6.5799,10.0,969.0,0.0,0.0,1.0,0.0
10039,2.3182,23.0,1125.0,0.0,0.0,0.0,0.0
10040,5.2732,15.0,2016.0,0.0,0.0,0.0,0.0
10041,6.58,25.0,4977.0,0.0,0.0,0.0,0.0
10042,2.5833,26.0,1284.0,1.0,0.0,0.0,0.0
10043,3.4327,52.0,728.0,0.0,0.0,0.0,1.0
10044,2.9292,33.0,2867.0,0.0,0.0,0.0,0.0
10045,3.5096,23.0,1883.0,0.0,0.0,0.0,0.0
10046,3.0,52.0,1564.0,0.0,0.0,1.0,0.0
10047,3.3239,52.0,4001.0,0.0,0.0,1.0,0.0
10048,2.7907,29.0,5765.0,1.0,0.0,0.0,0.0
10049,4.0433,16.0,1470.0,1.0,0.0,0.0,0.0
10050,3.875,31.0,2149.0,0.0,0.0,0.0,0.0
10051,5.5762,17.0,1181.0,1.0,0.0,0.0,0.0
10052,1.7213,44.0,2687.0,1.0,0.0,0.0,0.0
10053,3.2708,40.0,96.0,1.0,0.0,0.0,0.0
10054,2.8588,14.0,3249.0,0.0,0.0,0.0,0.0
10055,2.8357,16.0,3084.0,0.0,0.0,0.0,0.0
10056,6.0609,25.0,8110.0,0.0,0.0,0.0,0.0
10057,3.8846,19.0,1596.0,1.0,0.0,0.0,0.0
10058,7.7517,11.0,1412.0,0.0,0.0,0.0,0.0
10059,4.7443,15.0,3797.0,0.0,0.0,0.0,1.0
10060,1.9107,13.0,1187.0,1.0,0.0,0.0,0.0
10061,1.7568,49.0,1334.0,1.0,0.0,0.0,0.0
10062,3.6875,44.0,647.0,0.0,0.0,0.0,0.0
10063,10.2264,52.0,126.0,0.0,0.0,1.0,0.0
10064,3.6806,15.0,3757.0,1.0,0.0,0.0,0.0
10065,3.6806,29.0,2110.0,1.0,0.0,0.0,0.0
10066,3.0368,25.0,1920.0,0.0,0.0,0.0,0.0
10067,10.3203,43.0,228.0,1.0,0.0,0.0,0.0
10068,3.7262,52.0,1070.0,0.0,0.0,1.0,0.0
10069,12.9758,24.0,4787.0,0.0,0.0,0.0,1.0
10070,4.2667,32.0,2663.0,0.0,0.0,1.0,0.0
10071,5.6445,8.0,3223.0,0.0,0.0,0.0,1.0
10072,6.5254,38.0,2981.0,1.0,0.0,0.0,0.0
10073,3.9469,42.0,1482.0,0.0,0.0,0.0,0.0
10074,4.1856,52.0,2042.0,0.0,0.0,1.0,0.0
10075,1.9912,16.0,5373.0,0.0,0.0,0.0,0.0
10076,3.3594,30.0,1323.0,0.0,0.0,0.0,0.0
10077,5.454,52.0,1148.0,0.0,0.0,0.0,1.0
10078,5.6506,10.0,4156.0,1.0,0.0,0.0,0.0
10079,1.63,12.0,972.0,1.0,0.0,0.0,0.0
10080,3.2957,35.0,4036.0,1.0,0.0,0.0,0.0
10081,3.5529,43.0,3889.0,0.0,0.0,0.0,1.0
10082,5.5111,16.0,8295.0,0.0,0.0,0.0,0.0
10083,3.0744,31.0,3052.0,0.0,0.0,0.0,1.0
10084,3.9286,13.0,2920.0,1.0,0.0,0.0,0.0
10085,4.0583,52.0,2346.0,0.0,0.0,0.0,0.0
10086,3.9464,32.0,3308.0,1.0,0.0,0.0,0.0
10087,4.7019,14.0,8374.0,0.0,0.0,0.0,0.0
10088,2.4632,41.0,1476.0,0.0,0.0,0.0,0.0
10089,1.5288,14.0,3019.0,1.0,0.0,0.0,0.0
10090,3.9522,26.0,2970.0,1.0,0.0,0.0,0.0
10091,2.6491,5.0,3559.0,0.0,0.0,0.0,0.0
10092,4.4,18.0,2377.0,1.0,0.0,0.0,0.0
10093,3.4667,16.0,2793.0,1.0,0.0,0.0,0.0
10094,4.7266,38.0,1862.0,0.0,0.0,0.0,0.0
10095,6.4858,12.0,5241.0,0.0,0.0,0.0,0.0
10096,4.7932,22.0,4428.0,0.0,0.0,0.0,0.0
10097,5.2589,17.0,1875.0,0.0,0.0,0.0,0.0
10098,2.8311,41.0,1694.0,0.0,0.0,0.0,0.0
10099,6.6136,39.0,2392.0,0.0,0.0,0.0,1.0
10100,3.3654,23.0,2754.0,0.0,0.0,0.0,1.0
10101,4.3333,29.0,3108.0,0.0,0.0,1.0,0.0
10102,9.532,50.0,1430.0,1.0,0.0,0.0,0.0
10103,2.8807,17.0,2616.0,1.0,0.0,0.0,0.0
10104,4.189,3.0,21060.0,1.0,0.0,0.0,0.0
10105,1.4241,16.0,1427.0,1.0,0.0,0.0,0.0
10106,3.775,25.0,2208.0,0.0,0.0,0.0,0.0
10107,1.6937,52.0,966.0,1.0,0.0,0.0,0.0
10108,5.4496,17.0,20354.0,1.0,0.0,0.0,0.0
10109,6.083,46.0,1628.0,0.0,0.0,0.0,0.0
10110,4.9955,33.0,2649.0,0.0,0.0,0.0,0.0
10111,3.2373,32.0,4492.0,0.0,0.0,0.0,0.0
10112,3.6953,13.0,4011.0,0.0,0.0,0.0,0.0
10113,3.1929,26.0,6429.0,0.0,0.0,0.0,0.0
10114,1.7426,33.0,2242.0,1.0,0.0,0.0,0.0
10115,4.4122,40.0,1973.0,0.0,0.0,0.0,0.0
10116,4.0156,34.0,963.0,0.0,0.0,1.0,0.0
10117,2.293,29.0,1479.0,1.0,0.0,0.0,0.0
10118,4.0481,7.0,2045.0,1.0,0.0,0.0,0.0
10119,3.7388,17.0,5678.0,1.0,0.0,0.0,0.0
10120,2.84,41.0,1807.0,0.0,0.0,0.0,0.0
10121,8.0379,32.0,541.0,1.0,0.0,0.0,0.0
10122,2.5821,20.0,4018.0,1.0,0.0,0.0,0.0
10123,1.2745,15.0,1635.0,0.0,0.0,0.0,1.0
10124,2.8102,17.0,3442.0,1.0,0.0,0.0,0.0
10125,2.5,28.0,927.0,1.0,0.0,0.0,0.0
10126,3.1771,18.0,1862.0,0.0,0.0,0.0,0.0
10127,2.1383,31.0,957.0,0.0,0.0,0.0,0.0
10128,3.3816,36.0,3595.0,0.0,0.0,1.0,0.0
10129,3.9864,12.0,5608.0,1.0,0.0,0.0,0.0
10130,2.9899,52.0,2941.0,0.0,0.0,1.0,0.0
10131,2.1006,19.0,7092.0,1.0,0.0,0.0,0.0
10132,2.3375,33.0,2040.0,0.0,0.0,0.0,0.0
10133,1.9861,43.0,1335.0,1.0,0.0,0.0,0.0
10134,8.1871,18.0,1947.0,0.0,0.0,0.0,0.0
10135,7.5197,42.0,106.0,0.0,0.0,1.0,0.0
10136,2.6071,26.0,1340.0,1.0,0.0,0.0,0.0
10137,6.7821,16.0,2984.0,1.0,0.0,0.0,0.0
10138,4.0114,52.0,1813.0,0.0,0.0,1.0,0.0
10139,3.9536,26.0,4115.0,0.0,0.0,0.0,0.0
10140,3.8036,14.0,2715.0,1.0,0.0,0.0,0.0
10141,3.1551,16.0,1353.0,0.0,0.0,0.0,0.0
10142,4.8462,36.0,2422.0,0.0,0.0,0.0,0.0
10143,5.7321,18.0,3646.0,1.0,0.0,0.0,0.0
10144,5.5423,14.0,7876.0,1.0,0.0,0.0,0.0
10145,3.875,52.0,895.0,0.0,0.0,1.0,0.0
10146,3.3679,52.0,2339.0,0.0,0.0,1.0,0.0
10147,3.1071,18.0,1652.0,0.0,0.0,0.0,0.0
10148,3.1042,18.0,224.0,1.0,0.0,0.0,0.0
10149,2.7308,31.0,3281.0,0.0,0.0,0.0,0.0
10150,3.3958,12.0,3522.0,0.0,0.0,0.0,1.0
10151,2.0292,18.0,2241.0,0.0,0.0,0.0,0.0
10152,2.4387,7.0,3586.0,1.0,0.0,0.0,0.0
10153,2.2083,52.0,497.0,0.0,0.0,0.0,0.0
10154,4.625,22.0,3009.0,0.0,0.0,1.0,0.0
10155,1.9238,39.0,2614.0,1.0,0.0,0.0,0.0
10156,4.2227,30.0,4114.0,1.0,0.0,0.0,0.0
10157,3.1587,11.0,3112.0,0.0,0.0,0.0,0.0
10158,4.9531,47.0,2183.0,0.0,0.0,0.0,0.0
10159,3.0911,27.0,2521.0,1.0,0.0,0.0,0.0
10160,4.3125,46.0,1362.0,0.0,0.0,0.0,1.0
10161,2.3611,28.0,991.0,0.0,0.0,0.0,0.0
10162,3.2095,50.0,1181.0,0.0,0.0,0.0,0.0
10163,5.133,13.0,2319.0,0.0,0.0,0.0,0.0
10164,1.123,33.0,3161.0,1.0,0.0,0.0,0.0
10165,2.8281,30.0,2582.0,0.0,0.0,0.0,1.0
10166,3.3074,34.0,1086.0,1.0,0.0,0.0,0.0
10167,4.35,36.0,1425.0,0.0,0.0,1.0,0.0
10168,2.1437,17.0,8466.0,0.0,0.0,0.0,0.0
10169,6.187,18.0,2730.0,0.0,0.0,0.0,0.0
10170,3.0625,37.0,1022.0,0.0,0.0,0.0,0.0
10171,3.2153,42.0,3224.0,0.0,0.0,0.0,0.0
10172,5.7089,26.0,3635.0,0.0,0.0,0.0,0.0
10173,2.5062,50.0,880.0,1.0,0.0,0.0,0.0
10174,3.2104,25.0,1818.0,0.0,0.0,0.0,0.0
10175,2.6437,19.0,4315.0,0.0,0.0,0.0,0.0
10176,2.5096,33.0,1076.0,0.0,0.0,0.0,1.0
10177,1.55,17.0,1812.0,1.0,0.0,0.0,0.0
10178,1.5833,46.0,1414.0,1.0,0.0,0.0,0.0
10179,1.9668,30.0,2831.0,0.0,0.0,0.0,0.0
10180,4.4107,31.0,1975.0,0.0,0.0,0.0,0.0
10181,3.6375,24.0,3566.0,0.0,0.0,0.0,1.0
10182,5.8622,30.0,4713.0,0.0,0.0,0.0,0.0
10183,5.1041,9.0,3079.0,1.0,0.0,0.0,0.0
10184,1.9076,32.0,1963.0,1.0,0.0,0.0,0.0
10185,3.1353,22.0,6072.0,0.0,0.0,0.0,0.0
10186,5.1365,14.0,3776.0,1.0,0.0,0.0,0.0
10187,2.7466,43.0,2222.0,0.0,0.0,0.0,0.0
10188,2.1287,17.0,1475.0,1.0,0.0,0.0,0.0
10189,4.0375,29.0,2321.0,1.0,0.0,0.0,0.0
10190,3.45,14.0,1582.0,0.0,0.0,0.0,0.0
10191,2.5403,52.0,3587.0,0.0,0.0,1.0,0.0
10192,3.3281,32.0,2463.0,1.0,0.0,0.0,0.0
10193,4.8233,8.0,6322.0,0.0,0.0,0.0,0.0
10194,2.9688,24.0,1028.0,1.0,0.0,0.0,0.0
10195,1.1384,25.0,764.0,0.0,0.0,0.0,0.0
10196,5.3674,26.0,2379.0,0.0,0.0,0.0,0.0
10197,3.875,27.0,1499.0,0.0,0.0,0.0,0.0
10198,4.6563,45.0,2718.0,0.0,0.0,1.0,0.0
10199,3.524,45.0,2315.0,0.0,0.0,1.0,0.0
10200,3.2865,52.0,1431.0,0.0,0.0,0.0,0.0
10201,2.1434,42.0,2918.0,1.0,0.0,0.0,0.0
10202,2.9375,29.0,1315.0,0.0,0.0,0.0,0.0
10203,3.3009,15.0,2993.0,1.0,0.0,0.0,0.0
10204,1.7564,19.0,2153.0,1.0,0.0,0.0,0.0
10205,4.0458,12.0,5127.0,1.0,0.0,0.0,0.0
10206,3.0682,52.0,1523.0,0.0,0.0,0.0,0.0
10207,5.1377,45.0,417.0,0.0,0.0,0.0,0.0
10208,6.2556,25.0,3578.0,0.0,0.0,0.0,0.0
10209,2.8553,52.0,3088.0,0.0,0.0,1.0,0.0
10210,2.7321,8.0,4019.0,1.0,0.0,0.0,0.0
10211,2.3125,7.0,1626.0,1.0,0.0,0.0,0.0
10212,6.6659,7.0,5389.0,0.0,0.0,0.0,0.0
10213,4.9286,39.0,2988.0,0.0,0.0,0.0,0.0
10214,2.9693,13.0,4715.0,1.0,0.0,0.0,0.0
10215,2.945,52.0,1479.0,0.0,0.0,0.0,0.0
10216,12.8763,50.0,2384.0,0.0,0.0,0.0,0.0
10217,2.6726,33.0,1565.0,0.0,0.0,0.0,1.0
10218,0.536,52.0,25.0,0.0,0.0,0.0,1.0
10219,2.6458,35.0,383.0,1.0,0.0,0.0,0.0
10220,3.016,32.0,1617.0,1.0,0.0,0.0,0.0
10221,2.7689,28.0,1992.0,0.0,0.0,0.0,1.0
10222,4.09,44.0,1312.0,0.0,0.0,0.0,1.0
10223,2.0066,16.0,2236.0,1.0,0.0,0.0,0.0
10224,4.199,52.0,2788.0,0.0,0.0,1.0,0.0
10225,3.6392,8.0,5875.0,0.0,0.0,1.0,0.0
10226,12.8483,42.0,1298.0,0.0,0.0,0.0,0.0
10227,3.3816,52.0,1207.0,0.0,0.0,1.0,0.0
10228,3.9375,24.0,2590.0,0.0,0.0,0.0,0.0
10229,2.7361,52.0,996.0,0.0,1.0,0.0,0.0
10230,3.7092,17.0,3275.0,0.0,0.0,0.0,0.0
10231,6.3702,23.0,6846.0,0.0,0.0,0.0,0.0
10232,7.1366,23.0,506.0,0.0,0.0,0.0,1.0
10233,2.9,22.0,2704.0,1.0,0.0,0.0,0.0
10234,1.6286,42.0,1705.0,1.0,0.0,0.0,0.0
10235,2.6629,37.0,1042.0,0.0,0.0,0.0,1.0
10236,2.8418,26.0,4376.0,0.0,0.0,0.0,0.0
10237,2.7443,31.0,699.0,1.0,0.0,0.0,0.0
10238,3.125,42.0,2206.0,0.0,0.0,1.0,0.0
10239,3.1189,43.0,1810.0,0.0,0.0,0.0,0.0
10240,2.683,24.0,1713.0,1.0,0.0,0.0,0.0
10241,5.2527,25.0,3304.0,1.0,0.0,0.0,0.0
10242,2.2621,32.0,1377.0,0.0,0.0,0.0,0.0
10243,7.7464,28.0,2272.0,0.0,0.0,0.0,0.0
10244,3.6946,17.0,3218.0,0.0,0.0,0.0,0.0
10245,5.6437,52.0,1575.0,0.0,0.0,0.0,0.0
10246,4.045,4.0,3289.0,0.0,0.0,0.0,0.0
10247,3.3942,21.0,2056.0,1.0,0.0,0.0,0.0
10248,3.2121,42.0,1577.0,0.0,0.0,0.0,0.0
10249,3.7159,52.0,1345.0,0.0,0.0,1.0,0.0
10250,4.8603,52.0,2216.0,1.0,0.0,0.0,0.0
10251,4.3281,19.0,3866.0,0.0,0.0,0.0,0.0
10252,5.2855,31.0,1843.0,0.0,0.0,1.0,0.0
10253,1.6607,30.0,752.0,1.0,0.0,0.0,0.0
10254,5.6327,18.0,6476.0,0.0,0.0,0.0,0.0
10255,1.933,15.0,1385.0,1.0,0.0,0.0,0.0
10256,4.1544,19.0,3565.0,0.0,0.0,1.0,0.0
10257,1.1563,38.0,993.0,0.0,0.0,0.0,1.0
10258,3.1579,22.0,5822.0,0.0,0.0,0.0,0.0
10259,2.2656,23.0,1017.0,1.0,0.0,0.0,0.0
10260,4.6726,6.0,1891.0,1.0,0.0,0.0,0.0
10261,3.2024,15.0,2994.0,0.0,0.0,0.0,0.0
10262,3.7188,27.0,727.0,0.0,0.0,0.0,0.0
10263,11.8442,31.0,6675.0,0.0,0.0,0.0,0.0
10264,7.5196,16.0,3016.0,0.0,0.0,0.0,0.0
10265,5.2681,21.0,259.0,0.0,0.0,0.0,1.0
10266,3.1944,32.0,1613.0,1.0,0.0,0.0,0.0
10267,5.5681,15.0,1679.0,0.0,0.0,0.0,0.0
10268,3.1838,32.0,1650.0,1.0,0.0,0.0,0.0
10269,5.9328,24.0,2121.0,1.0,0.0,0.0,0.0
10270,3.402,35.0,3462.0,0.0,0.0,0.0,0.0
10271,2.625,17.0,1319.0,0.0,0.0,0.0,1.0
10272,3.05,17.0,1459.0,1.0,0.0,0.0,0.0
10273,5.3698,20.0,1036.0,1.0,0.0,0.0,0.0
10274,1.6172,9.0,695.0,1.0,0.0,0.0,0.0
10275,4.2391,5.0,538.0,1.0,0.0,0.0,0.0
10276,4.6019,36.0,2110.0,0.0,0.0,0.0,0.0
10277,3.7361,45.0,1570.0,0.0,0.0,0.0,0.0
10278,3.2708,46.0,1898.0,0.0,0.0,0.0,1.0
10279,2.2339,5.0,5819.0,1.0,0.0,0.0,0.0
10280,11.9666,28.0,564.0,0.0,0.0,0.0,1.0
10281,2.7656,17.0,1631.0,1.0,0.0,0.0,0.0
10282,5.0839,25.0,3080.0,1.0,0.0,0.0,0.0
10283,10.2233,10.0,7264.0,0.0,0.0,0.0,1.0
10284,2.7321,18.0,4032.0,0.0,0.0,0.0,1.0
10285,2.5865,42.0,1149.0,0.0,0.0,0.0,1.0
10286,2.905,41.0,1974.0,0.0,0.0,0.0,0.0
10287,1.5427,28.0,2136.0,0.0,0.0,0.0,0.0
10288,5.5061,17.0,10267.0,0.0,0.0,0.0,0.0
10289,3.7813,39.0,1657.0,0.0,0.0,0.0,0.0
10290,3.0469,20.0,707.0,1.0,0.0,0.0,0.0
10291,5.4895,13.0,6135.0,1.0,0.0,0.0,0.0
10292,4.6875,33.0,619.0,0.0,0.0,0.0,0.0
10293,5.0958,18.0,2127.0,0.0,0.0,0.0,0.0
10294,2.0216,17.0,1118.0,1.0,0.0,0.0,0.0
10295,3.8929,19.0,1935.0,1.0,0.0,0.0,0.0
10296,4.125,41.0,101.0,0.0,0.0,0.0,0.0
10297,4.375,2.0,1136.0,0.0,0.0,0.0,0.0
10298,6.5987,24.0,3260.0,0.0,0.0,0.0,0.0
10299,2.7311,32.0,2122.0,0.0,0.0,0.0,0.0
10300,5.012,41.0,839.0,0.0,0.0,0.0,1.0
10301,2.207,21.0,2087.0,1.0,0.0,0.0,0.0
10302,3.0907,11.0,3585.0,1.0,0.0,0.0,0.0
10303,1.8068,52.0,2737.0,0.0,0.0,1.0,0.0
10304,3.1628,35.0,2084.0,0.0,0.0,0.0,1.0
10305,9.9055,19.0,2556.0,0.0,0.0,0.0,0.0
10306,2.3848,6.0,4464.0,1.0,0.0,0.0,0.0
10307,2.551,37.0,2488.0,1.0,0.0,0.0,0.0
10308,6.1504,16.0,4390.0,0.0,0.0,0.0,0.0
10309,1.775,44.0,589.0,1.0,0.0,0.0,0.0
10310,3.1711,35.0,3295.0,1.0,0.0,0.0,0.0
10311,3.3169,15.0,3553.0,1.0,0.0,0.0,0.0
10312,3.0444,36.0,2175.0,0.0,0.0,0.0,0.0
10313,5.2887,25.0,3223.0,0.0,0.0,0.0,0.0
10314,1.7689,30.0,2734.0,0.0,0.0,0.0,1.0
10315,8.1782,25.0,11016.0,0.0,0.0,0.0,1.0
10316,2.9926,25.0,4273.0,0.0,0.0,0.0,0.0
10317,3.4408,32.0,1878.0,0.0,0.0,0.0,0.0
10318,3.2344,36.0,2433.0,0.0,0.0,0.0,0.0
10319,3.1528,35.0,1256.0,0.0,0.0,0.0,0.0
10320,3.0417,41.0,1941.0,0.0,0.0,0.0,0.0
10321,2.0,31.0,2839.0,0.0,0.0,0.0,0.0
10322,5.5425,12.0,5616.0,1.0,0.0,0.0,0.0
10323,2.0625,35.0,930.0,1.0,0.0,0.0,0.0
10324,2.0901,27.0,1827.0,1.0,0.0,0.0,0.0
10325,2.7148,42.0,2757.0,0.0,0.0,0.0,0.0
10326,2.5147,11.0,5799.0,1.0,0.0,0.0,0.0
10327,2.5743,9.0,2536.0,0.0,0.0,0.0,1.0
10328,3.8026,49.0,1073.0,0.0,0.0,0.0,1.0
10329,1.7446,23.0,1858.0,0.0,0.0,0.0,1.0
10330,6.7741,9.0,6306.0,0.0,0.0,1.0,0.0
10331,3.4671,52.0,849.0,0.0,0.0,1.0,0.0
10332,5.4445,3.0,2696.0,1.0,0.0,0.0,0.0
10333,5.5464,3.0,3636.0,0.0,0.0,0.0,0.0
10334,2.8295,51.0,1373.0,1.0,0.0,0.0,0.0
10335,1.6875,38.0,898.0,1.0,0.0,0.0,0.0
10336,3.8831,7.0,3639.0,1.0,0.0,0.0,0.0
10337,2.3,30.0,146.0,0.0,0.0,0.0,0.0
10338,3.4792,30.0,2407.0,0.0,0.0,0.0,0.0
10339,3.1597,30.0,1372.0,1.0,0.0,0.0,0.0
10340,3.1711,52.0,1735.0,0.0,0.0,0.0,0.0
10341,1.6786,35.0,1618.0,1.0,0.0,0.0,0.0
10342,3.8534,32.0,2262.0,1.0,0.0,0.0,0.0
10343,5.0482,45.0,2535.0,1.0,0.0,0.0,0.0
10344,3.6893,52.0,1976.0,0.0,0.0,1.0,0.0
10345,2.6016,14.0,11442.0,1.0,0.0,0.0,0.0
10346,6.3861,38.0,4166.0,0.0,0.0,0.0,0.0
10347,2.5395,23.0,6859.0,0.0,0.0,0.0,0.0
10348,6.0957,32.0,1382.0,0.0,0.0,0.0,0.0
10349,3.1433,25.0,2757.0,0.0,0.0,0.0,0.0
10350,1.9187,29.0,874.0,1.0,0.0,0.0,0.0
10351,2.7714,38.0,1042.0,0.0,0.0,1.0,0.0
10352,5.0,37.0,1516.0,0.0,0.0,0.0,0.0
10353,2.4896,33.0,1348.0,0.0,0.0,0.0,0.0
10354,2.0425,35.0,2467.0,1.0,0.0,0.0,0.0
10355,3.6731,35.0,2108.0,0.0,0.0,0.0,0.0
10356,3.8257,13.0,3356.0,1.0,0.0,0.0,0.0
10357,12.367,28.0,1643.0,0.0,0.0,0.0,0.0
10358,4.0156,8.0,2668.0,1.0,0.0,0.0,0.0
10359,4.0703,37.0,1966.0,0.0,0.0,0.0,0.0
